City,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09
Sunny Isles Beach,33160,FL,Miami-Fort Lauderdale,Miami-Dade,29,241.144200626959,241.144200626959,242.58649086122398,239.91935483871003,246.913442182957,232.05976981636798,236.60714285714297,229.955621301775,240.479390681004,229.60526315789502,237.72500803600101,228.85245901639303,230.52631578947398,230.52631578947398,217.957059206246,223.073005230714,225.40983606557398,230.52631578947398,225.725806451613,224.79674796747997,232.14716525934898,235.078534031414,220.112878399179,218.132499684224,220.112878399179,232.09302325581402,231.99335548172797,226.647430612806,225.610484406105,227.416904193905,218.521191129071,225.224774774775,238.932427362541,231.566118220597,246.031746031746,235.36472760849497,255.72519083969502,293.010752688172,291.9921875,284.913024606533,266.9452181987,270.646073622343,271.116708648195,270.589141870787,270.91051764947997,280.740740740741,279.545454545455,279.545454545455,289.552607144602,294.030950626382,291.00062033668,303.121121121121,307.046979865772,310.476004464286,301.305910797226,300.179211469534,304.228069976101,302.206259620318,306.55737704918,320.55353037049997,317.345252403846,320.55353037049997,302.110578320256,297.32705389848303,301.66666666666697,309.97291212840196,320.85959885386796,318.934911242604,330.897009966777,328.890736720508,331.090257657285,329.355697434557,353.94265232974897,352.06463587361503,346.15999477024695,376.983134920635,380.779569892473,387.354679802956,385.410950438759,391.372549019608,408.496732026144,396.772486772487,391.061149125665,397.33398822922203,390.021547366293,402.14067278287496,400.390625,397.661605705084,394.80259870065004,399.02293476917504,397.60285335102895,381.482545738933,380.61121630743105
Miami Beach,33139,FL,Miami-Fort Lauderdale,Miami-Dade,30,476.851851851852,468.93063583815,451.277955271565,452.0,450.30020013342204,437.040441176471,427.142857142857,436.580882352941,434.448077099828,433.93765381460196,438.849201277955,441.28638621745995,444.91525423728797,471.31147540983596,468.31955922864995,463.525498891353,470.238095238095,469.72860125260996,455.085722518369,461.386138613861,465.919701213819,466.434176111595,481.905910735826,480.32414673446704,462.33884404949004,475.32121386753306,486.130739275171,482.546201232033,486.24754420432197,494.791666666667,490.49128367670403,491.837462207237,484.261501210654,466.085418520367,512.173913043478,498.023798834233,511.869375932267,500.83542247112,500.0,515.384615384615,529.612756264237,537.692307692308,575.139146567718,568.598327814918,600.961538461538,581.1138014527851,587.118754055808,574.9433106575959,590.080680467822,597.826086956522,577.481007931827,579.060631083752,580.553323488106,581.0200668896321,568.335667600373,572.868927589368,623.076923076923,598.159509202454,613.461246200608,618.351063829787,646.332607116921,626.750700280112,607.508532423208,609.605330041391,603.140849754719,608.346581113197,649.0044029844349,636.276006104908,628.300609343263,603.636363636364,635.748138117806,651.798697006893,667.927344855395,660.535117056856,644.542772861357,691.184141888367,681.552365762892,658.244680851064,644.257703081233,641.2844036697251,681.818181818182,675.534689619197,669.811320754717,652.5285481239799,666.973999808117,672.926447574335,652.173913043478,658.735237709346,650.422603558887,665.8830493849459,680.1470588235289,652.4752475247519,681.761786600496
Virginia Beach,23462,VA,Virginia Beach,Virginia Beach City,37,135.374800637959,135.103926096998,133.591979949875,135.261194029851,135.261194029851,133.028286189684,134.110169491525,134.50502152080298,134.315424610052,132.97872340425502,130.20202020202,128.316690442225,127.45700245700199,123.066104078762,122.71214642262899,119.251041958584,117.865566037736,116.92326139088699,116.842105263158,116.67690417690399,118.739057769094,116.92667706708299,116.337449890081,116.08725721501301,113.832853025937,115.507299717826,112.43153123772899,98.9583333333333,95.6937799043062,109.48969926592501,105.067860806439,109.175897673351,91.2756110711718,91.30122214234359,106.63507109004699,111.460866564162,114.942528735632,113.247076939138,115.28846153846202,108.882930554429,111.234922917166,110.20731209150298,109.463276836158,106.81293302540399,106.56275635767,106.81293302540399,108.373205741627,109.463276836158,110.480769230769,113.530755839257,110.943695479778,110.876803551609,111.190817790531,112.044817927171,110.943695479778,110.910249515694,113.375796178344,111.56299840510401,107.519692492784,102.29075829238,107.764198418404,117.158671586716,120.88709677419399,119.548872180451,119.131044148563,117.77085085780199,116.94587628866002,116.94587628866002,118.76061120543301,117.647058823529,118.12929781405501,114.785992217899,114.18948247355,114.860073550026,113.915958687323,115.201729106628,114.333253626654,116.066017316017,119.101147653306,119.696498440345,119.91500020322701,120.96774193548401,116.86798700104201,116.52542372881399,116.716189201692,121.85674317944799,122.568093385214,127.790937918272,125.83932853716999,125.80906159328501,125.0,124.12246489859601,122.45342670414699
Albuquerque,87111,NM,Albuquerque,Bernalillo,42,138.321799307958,134.523856872025,132.53981660231702,134.551495016611,134.79941511421498,134.767641996558,138.2096069869,136.871859296482,136.834830684174,134.94809688581302,134.049026110603,132.135306553911,131.82472737838899,125.99601593625499,126.77936762241501,127.819937302973,123.377459091745,122.750865051903,122.750865051903,122.691552062868,122.46207701283501,119.73180076628401,121.838835617486,121.90645352279499,124.05601863956998,125.283914327152,123.53611631633301,122.129481405108,120.630938998472,122.886261360628,122.857142857143,126.49292565776699,118.962585034014,123.115942028986,121.62162162162201,126.16179001721201,122.06475433115601,122.857142857143,123.679401993355,125.645438898451,124.67221685971701,125.38610038610001,130.832969908417,123.15369261477,125.38610038610001,124.326192121631,123.15369261477,120.870767104354,123.02564102564101,118.080113127773,130.52965311451,126.849894291755,124.45887445887399,124.02744650028099,124.895833333333,123.75453957108101,122.33218270030899,121.10082726558001,121.103730199285,124.607142123437,124.28629259668999,126.58386429572901,127.215068748589,122.29970943815,120.825825825826,128.754933229858,136.125654450262,130.55152394774998,123.339658444023,121.898410527001,119.228817858955,119.228817858955,121.510563080331,133.199954010203,138.469529085873,136.332246472777,128.099173553719,131.50969529085899,133.996806560252,133.41497555092198,129.310099295046,132.864797332477,135.714285714286,131.417228469844,121.571072319202,135.009560755506,129.498269896194,131.399545274099,136.946386946387,136.946386946387,138.80189107187,133.85856764790302,133.181357649443
Redmond,98052,WA,Seattle,King,45,254.569716165433,246.235606731621,248.565714285714,242.49422632794497,240.93373493975898,240.93373493975898,232.829283290692,229.349310051856,225.89316964868698,227.090909090909,219.77937447168202,219.313317936875,219.78021978022,214.962038630713,209.74025974026,200.321553446553,195.06766917293203,191.139385088913,188.35420014884997,191.160734363038,192.10076857386798,188.811188811189,188.70481927710802,183.083959899749,175.129533678756,183.834586466165,182.73175718642202,182.454361054767,191.879311538195,182.276664109089,177.65410958904098,177.304964539007,195.116777269506,186.294069721509,212.159345313,200.829694323144,194.754966887417,196.48516977063,193.63270917081502,219.06124005666302,226.592356687898,219.337942458887,233.856761998098,225.788236073392,227.039451072814,249.576988155668,241.36549925484402,237.11132228315103,240.165299555878,219.366131027524,232.471147020801,240.35506834113,240.77868852459,240.994413763522,250.44333666567601,247.336377473364,244.875015495453,241.988196554318,241.988196554318,242.77016742770198,271.60832351692994,268.80717757059,290.23745489521,291.390728476821,276.40984908657697,267.987155054887,268.181818181818,272.550803293578,270.212065922891,264.68830059777997,264.40521900117994,256.679389312977,256.410256410256,278.27057788374196,277.207392197125,268.935718541916,278.55822855219,294.254937163375,295.975948196115,287.248653500898,300.559483585701,300.572519083969,305.248091603053,305.43273573523703,315.22233474447,337.569499602859,338.950144203465,363.440405748098,363.63636363636397,363.63636363636397,374.629195940671,374.681010184076,368.81419234360396
Bristol,6010,CT,Hartford,Hartford,46,134.805361243125,134.36482084690599,134.04507656792,130.78431372549,129.84486970683997,129.397394136808,131.271186440678,132.900548078908,130.861770122414,131.788079470199,133.166666666667,128.943792327695,127.69103581603599,128.526890101325,123.688246536073,126.959247648903,123.917918022509,124.86230740466101,124.05437352245899,118.853021978022,116.88679245283001,114.484451718494,116.307081169564,115.960931338604,116.666666666667,117.796610169492,118.36973068681999,118.49816849816798,122.102637708587,119.31254191817601,118.653421633554,121.636617572372,118.602286715273,118.95604395604401,118.88866836585501,119.491525423729,118.55932203389798,118.05343579582501,116.393442622951,113.065843621399,112.700296735905,113.798389174832,114.327183598423,113.541666666667,114.77431560980101,115.215503122299,114.995400183993,113.925081433225,113.699828852206,114.37908496732,113.47457627118601,112.009021032059,115.569395017794,117.399378048112,118.95604395604401,116.97901030510499,115.46982010339799,115.569395017794,114.377289377289,112.73584905660401,112.73584905660401,110.41831097079701,107.83528549333,109.74576271186399,109.369046146233,108.432203389831,108.62770903544799,110.039185620581,110.69364161849701,111.03174603174601,104.365079365079,103.786313267445,108.47457627118601,108.058608058608,106.15079365079399,108.75506072874501,110.609577517448,111.016949152542,111.662011173184,109.90701104876499,108.519553072626,107.557276317143,108.823134728932,110.034129692833,110.38095050208099,106.97552697391899,105.128205128205,104.579371368199,108.024691358025,113.16872427983499,114.29249762583099,110.57692307692301,111.01532567049802
Quincy,2169,MA,Boston,Norfolk,50,246.735395189003,247.217928902628,246.630280525412,247.558815401211,251.428231601806,251.428231601806,248.618989457845,250.686335332368,245.09658246656798,237.789203084833,240.48074014318803,234.560570071259,236.46723646723598,236.46723646723598,233.775235602833,235.01645123384301,232.183202214875,230.910326086957,231.09826589595403,231.004295991455,229.62297297297297,227.43802195637198,217.153558052434,218.418772971296,227.056764427625,215.72910977607899,215.701802293829,222.00413223140498,226.279527559055,213.603988603989,214.976347986911,223.569013404178,229.77002520271802,237.789203084833,239.825971353428,236.537572982736,236.23304070231399,250.511247443763,242.407771647877,250.895340501792,257.69181166205897,265.308056872038,257.105492589364,251.731374606506,251.731374606506,250.878293601004,250.46620046619998,251.201821777043,250.511247443763,245.76491674375598,259.78004968663,266.839378238342,264.939759036145,266.39566395663996,269.690011481056,266.14107666527,264.971751412429,264.01179941002897,269.966131550725,269.045323047252,264.971751412429,264.971751412429,268.82803504918303,285.586392121755,288.09218950064,281.129653401797,281.25308581021,281.25308581021,281.376518218623,281.129653401797,277.368763076947,278.37205567451804,278.37205567451804,279.242174629325,280.564826700899,285.140562248996,294.44726215317996,292.207792207792,295.94298245614,296.854469951474,291.360306360306,288.95953757225396,294.283941664232,291.510025062657,314.193754324999,312.044546932429,344.58987386642195,341.985413137587,351.69644619940806,354.598192924299,359.62658198465897,353.49322210636103,330.753660696644
Hallandale,33009,FL,Miami-Fort Lauderdale,Broward,51,165.269607843137,164.918158567775,160.634920634921,153.571428571429,155.797101449275,152.186787317001,143.554132142367,153.359140859141,154.99771132133,156.226971260133,155.43755521201402,156.208333333333,154.262156448203,151.428571428571,146.22641509433998,144.531542919581,148.983739837398,147.690470995032,151.40350877193,154.454545454545,157.291334396598,155.406360424028,154.166666666667,155.625,161.585170720443,163.295365278869,164.433379785546,158.911479607389,153.488372093023,162.700487012987,159.428571428571,154.028223814229,161.890076078104,166.666666666667,186.363636363636,190.058479532164,207.6,205.29411764705898,202.20588235294102,202.20588235294102,186.92662646198798,186.877110616918,187.31725146198798,187.943076923077,190.0,193.038713863456,201.293451899757,195.93100398054,198.830409356725,192.23727285007098,192.624728850325,191.752577319588,195.234375,199.115044247788,199.250040083373,199.22619047619,202.79462394067798,201.789283054994,200.740899561654,199.905869324474,199.916666666667,209.30324973507598,205.0,204.115646258503,199.769230769231,195.652173913043,199.300699300699,202.86840458811298,212.93023255814,213.888888888889,220.440881763527,222.12962962962996,231.778108541333,226.84263996799498,226.5625,232.152217741935,230.320285652921,230.911330049261,230.46875,228.31891903102698,230.899864141293,235.45454545454498,234.638480392157,236.81903432634,231.855670103093,230.128205128205,230.128205128205,229.681978798587,226.699669966997,227.212703962704,228.355143870713,232.978723404255,234.394137168142
Mentor,44060,OH,Cleveland,Lake,55,87.566305520149,90.98004392422459,91.0590277777778,90.32258064516131,88.0323054331865,87.698948415518,86.5805288461538,86.12852664576799,85.8695652173913,82.21003134796241,81.7001114827202,81.05160250271341,79.893124437497,79.2217327459618,78.314826910516,76.1511216056671,77.4803876326719,78.3667941941351,76.58510558991141,77.7694610778443,75.0154552823186,75.0385517759156,73.85214007782099,74.1125904150861,72.15007215007209,70.9331337325349,72.6138032305433,72.21074380165291,73.468137254902,73.66071428571429,75.0927419354839,76.0035460992908,76.61341853035141,76.490638990639,76.9710832486163,75.87448559670779,75.3228120516499,75.2958146279755,82.6089219239812,76.4671215880893,78.9088138771683,78.51664594887491,82.17550274223031,82.17550274223031,81.5972222222222,81.88636248222629,80.65944881889759,80.84551148225471,79.543089994798,75.9118541033435,76.0520258269696,79.0348101265823,76.0267648433848,75.2812847801892,77.88157532062542,74.2481203007519,73.90873015873021,73.165096966935,72.93814432989691,68.4,69.9,70.6187042124542,74.4812878370941,78.7664307381193,79.98135719612229,76.9729520160555,78.7664307381193,75.3228120516499,78.314826910516,78.54062882431771,77.10045387798691,77.95051690353391,77.3026482353537,78.314826910516,78.180850955258,78.180850955258,82.21003134796241,78.38164251207729,78.83787661406029,80.05092592592591,81.68431100312391,81.2790697674419,77.0925110132159,76.90886699507391,73.8300492610837,73.5816912972085,77.07415565345079,75.7294350761603,83.086700102164,86.2540610786225,84.72682881886858,86.2096774193548,85.3277835587929
Springfield,65807,MO,Springfield,Greene,57,89.36651583710409,89.89602387599881,90.31788741231578,88.66134548875999,86.8968425605536,87.05772811918061,87.51824817518249,92.1106557377049,84.42292294676291,79.53435887988209,79.29323824301741,78.97111913357399,76.9749518304432,76.9749518304432,85.3632478632479,86.0837438423645,79.8551716273235,80.8873720136519,76.76056338028171,74.9039692701665,75.16722408026759,76.7064846416382,78.09646236116821,80.4302015189112,77.9411764705882,79.4871794871795,79.4871794871795,82.93357933579341,83.00524934383199,84.29651911269559,84.4852941176471,77.43362831858408,80.5792369395311,80.8088235294118,78.7177792465301,80.22705188270001,80.3395889186774,77.9947916666667,82.4907521578298,82.1581196581197,86.18421052631581,85.6998847926267,82.6655052264808,83.9772727272727,82.3839932747118,82.4629921341985,81.18433619866279,80.57721956406169,80.0720854487978,78.5179640718563,82.0979020979021,80.5221595851644,81.1470473970474,80.4195804195804,80.3496503496503,79.29393097976991,76.37729549248749,76.85314685314691,74.5202558635394,74.0569159497022,79.45075757575759,78.5630841121495,80.57130584192441,81.84523809523809,79.0833333333333,79.1179117911791,79.2464558955895,79.5589558955895,80.2755682734397,79.1179117911791,74.370709382151,74.370709382151,74.370709382151,74.370709382151,74.2708695252815,74.18194005733929,74.60456942003509,76.27525084169471,81.04117587746231,77.53363455082409,76.3100436681223,80.601585103796,76.7948717948718,77.60465724751441,79.34929078014179,79.6985815602837,73.87741630818441,74.0569159497022,76.77780411258951,82.6930264292963,78.2738095238095,78.2738095238095,86.9949494949495
Chicago,60634,IL,Chicago,Cook,59,206.33451957295398,202.82608695652198,205.57851239669398,205.57851239669398,205.57851239669398,203.85887541345102,194.118032462345,197.80219780219798,187.347703842549,190.346083788707,192.458513810703,178.366235582962,182.448352861727,175.862769258854,179.24528301886798,181.017612524462,181.017612524462,177.695808031997,172.470588235294,172.29298642533902,167.37279335410201,162.96203429323998,162.386908484469,155.712936732767,154.787404092072,163.078703703704,167.18146718146699,161.528894593646,153.318845809863,152.86836672273998,157.730463980464,165.277777777778,166.774891774892,168.083344384497,171.947861623643,167.547913990907,163.934426229508,166.216216216216,167.87209049041599,166.216216216216,182.44270357251702,189.971751412429,193.46273448678397,200.309919897282,202.840909090909,203.862660944206,203.36121977099603,209.470678661213,198.850574712644,175.260663507109,199.165412096447,204.298801973221,207.054871220605,206.738444784614,204.745250177975,208.238636363636,215.84375,215.371157667134,216.110741000467,226.38284147718102,226.26995645863602,203.89847249115002,231.388888888889,236.220472440945,240.648148148148,233.820662768031,232.747085320615,232.846003898635,223.225523573713,218.527042577676,222.12962962962996,220.709292878355,223.05565595147004,223.20558340295202,235.3125,245.27502540650397,256.653041825095,256.676356589147,248.654569892473,248.732046850998,247.75570128399897,237.568555758684,247.687224669604,223.29059829059798,238.589211618257,229.645454266515,240.547321232735,264.5,265.96491228070204,277.229395556486,274.251497005988,274.058177742683,264.740210843373
Stamford,6902,CT,Stamford,Fairfield,61,292.5,292.255154639175,292.255154639175,295.505617977528,296.875,303.379310344828,297.68467475192904,303.379310344828,288.854561158727,281.01503759398497,274.222232874742,282.29255774166,271.22641509434,261.379310344828,258.090614886731,253.623188405797,252.77777777777803,247.009601103331,245.283018867925,245.283018867925,241.91461836998698,236.30756578947398,230.0,233.913043478261,237.086386233744,238.665526090676,238.36477987421398,238.36477987421398,249.9375,245.265151515152,235.849056603774,235.849056603774,252.9296875,249.75915221580001,257.823129251701,260.017157032597,249.28922740377,257.936507936508,247.422511478597,248.070562293275,246.29324546952202,244.182070495955,248.070562293275,248.98840381991798,244.49925242065498,240.34936947636,252.083118578841,248.162447700435,248.752079866889,258.024691358025,257.142857142857,257.142857142857,257.142857142857,257.714285714286,249.506674405107,248.66638068081502,248.22695035461,257.142857142857,245.714285714286,251.155778894472,247.148288973384,246.913580246914,240.36430552592302,245.401857781777,257.617728531856,257.142857142857,260.295056184897,263.005780346821,266.937669376694,262.6953125,256.775067750678,255.119305247182,258.779038357645,256.775067750678,258.699864006408,268.78612716762996,272.02380952381003,272.818918409648,266.33165829145696,262.74509803921603,257.142857142857,256.637168141593,252.666666666667,255.10204081632702,248.82445141065799,251.99843260188098,257.086280056577,267.857142857143,267.071428571429,267.857142857143,267.857142857143,268.31091180867,266.687192118227
San Diego,92109,CA,San Diego,San Diego,64,587.254901960784,566.654962546816,580.085784313726,593.782730483498,593.645833333333,555.993541033435,549.0241545893721,555.341068505962,552.460538532962,522.913117546848,503.26530612244903,462.96296296296305,445.634442906158,471.38047138047096,455.737994264907,470.37408221618796,450.45045045045,452.335382592893,450.45045045045,437.82603297211404,431.818812409667,413.388543823326,413.388543823326,449.725679413179,439.14956011730203,425.83012338296896,439.14956011730203,454.42127600096603,469.653179190751,469.90171990172007,462.99120696214896,470.6423573279099,464.366091522881,470.727101038716,507.184318832349,525.076436199943,518.278806786775,532.0699708454811,548.359240069085,534.70587149869,552.812151280668,568.016738360887,568.073188476547,588.362227733713,573.030754309437,551.724137931035,539.5749335654721,548.5893416927901,540.813489372421,558.517549986194,546.076849064217,545.298159952982,549.83556012333,569.746376811594,547.239612976665,547.9942693409739,547.239612976665,524.637850702225,510.71428571428595,507.86308973173,517.857142857143,550.574712643678,523.587652882935,540.84579976985,542.6732545671799,546.696905161128,557.08814234797,569.721115537849,571.102492007308,579.569892473118,569.430051813472,579.535511363636,599.315068493151,574.661101598173,578.280542986425,609.96544749705,587.6470588235289,583.333333333333,580.310880829016,557.361111111111,587.520259319287,620.315581854043,592.486196801663,590.0621118012419,606.305578011318,633.830478950001,601.806404379934,589.2057422882569,636.271838623817,667.780748663102,652.101123977944,652.505446623094,747.0588235294119
Medina,44256,OH,Cleveland,Medina,66,98.0801335559266,107.087939283947,102.58230579531401,105.766423357664,106.610064018295,106.52037617554899,103.82352941176501,103.14738383703899,101.14503816793899,99.6428571428571,98.0371900826446,96.52509652509649,97.1083197676977,95.0892857142857,93.39071327683621,95.324427480916,95.324427480916,94.726029549045,94.0530983385721,94.11764705882351,92.0819112627986,90.5440414507772,90.5440414507772,86.83155080213899,88.1696428571429,88.39590443686008,88.6919642857143,89.489010989011,92.01772587624059,90.03522898842479,89.1866913123845,89.61096015040458,92.156862745098,87.9411764705882,92.3622151563328,88.13725490196079,89.18650793650791,89.61593172119491,89.61593172119491,89.18650793650791,91.60231660231659,92.156862745098,91.6030534351145,88.1388361796331,89.2113095238095,86.55177187153929,84.07079646017701,84.55819458267209,86.83155080213899,91.2162162162162,91.2162162162162,91.4351851851852,88.7096774193548,89.3000468523724,89.7969807391983,88.88888888888891,95.2955558966226,88.88888888888891,88.2903869512407,88.71921497099821,89.2073530816594,88.13725490196079,92.27539882451721,97.38525103062429,98.7577639751553,93.75550422778721,95.12974534379191,95.0228041204687,90.5035875631145,89.43072950659571,93.578431372549,104.149624414992,102.541589648799,106.95718654434299,105.04767406038201,99.3607954545455,97.0588235294118,94.7817836812144,97.8743068391867,94.32765073388791,97.8743068391867,97.8743068391867,102.992761747668,97.9077416548875,101.5625,100.531784853974,101.571164510166,100.332203300746,105.700251561416,105.012818144672,104.123056220096,101.960784313725,102.982954545455
Fort Myers,33908,FL,Fort Myers,Lee,67,138.552019860077,137.344033387611,135.254930538031,135.885817852288,133.126110124334,133.126110124334,127.151882242341,127.181758486749,125.483054543331,122.11981566820299,122.54455821008699,121.652173913043,121.325878594249,121.527777777778,121.18018967334,121.77579365079399,117.686851543487,120.67352666043001,119.600971931913,118.023787740165,116.931711880262,115.99005799502899,114.583333333333,116.931711880262,118.435610058317,114.73779385171801,112.548874677293,111.11111111111099,111.318989710009,114.434159318983,113.207779725222,114.165087871509,114.19047619047599,115.01109310017401,120.267940354147,120.60344827586201,120.86700955180001,120.33898305084699,119.31330472103001,118.055118110236,115.84379671151001,116.92207993388,118.38862559241699,116.85994647636002,121.215251299827,116.984213391399,121.515434985968,124.39147295959299,125.695011813545,126.36186770428002,128.000571873555,132.517838939857,132.415902140673,132.737165723209,131.491228070175,128.811659192825,132.285714285714,137.821140965212,139.840425531915,139.382600561272,142.149631190727,141.776186962568,139.929395518731,143.30943847072902,142.568653855949,142.438328598485,146.92256783587,147.94407894736798,149.625748502994,146.92256783587,149.15540540540502,149.349107523983,151.55230237601901,152.385406922357,150.866462793068,151.556156968877,149.137407133469,149.579045837231,150.54715785176398,149.839743589744,146.864686468647,149.732746046369,148.500874125874,149.01610017889098,150.178784266985,148.767240404051,151.27406297807198,150.846646630813,150.62426744126802,148.376408217362,149.289099526066,149.372810632598,150.14084507042298
Las Vegas,89117,NV,Las Vegas,Clark,70,67.13426853707409,67.13426853707409,65.03006012024049,64.9711704109974,66.4503118386305,66.3817663817664,65.4320987654321,64.9122807017544,62.3582766439909,62.1954941029976,59.898477157360404,56.9356243449508,54.3083900226757,51.75746924428821,50.100200400801604,50.0,50.100200400801604,50.0,50.21629203325929,50.675770478777196,52.2317188983856,51.212686567164205,50.80721747388411,52.8810408921933,52.5436891480505,57.276945823338,57.805907172995795,59.9856098411026,60.773990699640706,65.0289469676888,63.126252505009994,62.098393678548796,63.4147598433313,67.2414861332573,68.9997036812872,72.73704761255071,75.1295336787565,78.31582447406021,80.7815233196474,84.02391059889491,83.248730964467,85.02211677240491,85.07014028056109,88.3045104786946,90.4075333837239,90.9021986353298,89.8463088939279,87.9401408450704,89.30425752855659,90.4930292032643,91.9282511210762,95.19215496760809,96.9760166840459,97.9868015582301,94.017094017094,96.87248682695221,99.6201329534663,99.7150997150997,101.015228426396,103.448275862069,110.06758700028799,102.518656716418,104.957961814305,108.004046409844,109.499109329771,107.59637188208599,107.65306122448999,105.876597810578,105.210420841683,107.276119402985,105.706843421129,106.020580821161,104.844016390991,104.47052486853501,107.276119402985,104.477611940299,106.56462585034001,106.212424849699,107.276119402985,109.85474598832701,113.960113960114,113.691594029916,113.555194805195,119.29460580912901,120.139441012782,119.633019888491,119.79695431472099,126.25250501001999,128.10851544838002,129.441624365482,133.408071748879,140.180360721443,139.32809857633498
Lancaster,43130,OH,Columbus,Fairfield,72,84.0535013613069,82.0529801324503,81.6869139203405,83.7357584211075,82.00131319763629,80.58921368988521,83.0665717207128,81.94383581653521,82.51243874408749,81.2087912087912,80.0653594771242,80.54494967721241,80.0375469336671,79.5787545787546,76.25,79.6787994891443,80.3371885564042,80.4214738018959,80.67994475561571,84.5059628328943,80.54361123283671,76.7593519914055,71.6145833333333,70.39045553145341,70.18072289156629,72.984592347884,73.9881459796315,83.1161077235772,91.1458333333333,87.5547765118317,80.55716361455791,74.25595238095241,73.19277108433741,79.6669588080631,79.6669588080631,82.01575745534359,84.0144230769231,87.60964912280701,87.16244057052299,86.62014244095009,83.2720588235294,83.2720588235294,81.4171201337204,79.2067052133105,78.03819444444441,85.2849549703602,86.2588910564226,87.2781065088757,87.54618445360241,88.40956206271049,87.2228057014254,85.2073305629466,87.09677419354841,82.8354140544077,75.5654023395959,82.9248366013072,77.9361081654295,78.125,72.3380566801619,70.3345070422535,77.84355590062108,73.2242008255736,70.3846153846154,70.35956121343449,81.9664934616007,77.6019536019536,81.6077953714982,77.379576709662,76.4285714285714,76.0049833887043,76.7592592592593,76.8321513002364,70.0845308666899,68.9740718321227,71.16814430951409,77.77455573750609,77.77455573750609,83.75992939099741,78.8497981379253,80.188679245283,79.343220338983,77.4586597040905,81.48787599754449,81.94444444444441,80.6206597222222,73.6062717770035,78.8357753357753,82.1789321789322,85.3632478632479,91.1988450219335,93.95161290322581,87.8034866739686,96.0798816568047
